experiment_col,experiment_label,backend,method,model,save_path,kernel_id,kernel_name,kernel_type,cohort,precision_io_cheat,best_depth,best_speedup,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
CuTe/min/S,CuTe · Minimal · Sonnet 5,CuTe,Minimal,Sonnet 5,cute/level1-no-profile-sonnet5-minimal,59,59_conv_standard_3D__asymmetric_input__square_kernel,conv,sample19,False,6,0.46,0.3059,0.3696,0.3268,0.2712,0.27,0.45,0.46,0.3412,0.2849,0.2836,0.3168
CuTe/min/S,CuTe · Minimal · Sonnet 5,CuTe,Minimal,Sonnet 5,cute/level1-no-profile-sonnet5-minimal,61,61_conv_transposed_3D__square_input__square_kernel,conv,new8,False,4,0.4954,0.073,0.0725,0.072,0.2861,0.4954,0.0747,0.073,0.0747,0.0641,0.0585,0.0585
CuTe/min/S,CuTe · Minimal · Sonnet 5,CuTe,Minimal,Sonnet 5,cute/level1-no-profile-sonnet5-minimal,70,70_conv_transposed_3D__asymmetric_input__square_kernel,conv,new8,False,10,3.396,0.8386,0.5669,0.973,1.4029,1.4534,1.4503,1.4721,1.8846,2.424,3.314,3.396
CuTe/min/S,CuTe · Minimal · Sonnet 5,CuTe,Minimal,Sonnet 5,cute/level1-no-profile-sonnet5-minimal,75,75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__,conv,new8,False,10,4.7173,0.6811,0.6777,0.7216,0.6388,2.3421,1.1762,1.1659,1.5614,1.4127,2.4054,4.7173
CuTe/min/S,CuTe · Minimal · Sonnet 5,CuTe,Minimal,Sonnet 5,cute/level1-no-profile-sonnet5-minimal,80,80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__,conv,sample19,False,8,0.4093,0.0801,0.1315,0.1131,0.0762,0.0775,0.2502,0.254,0.3545,0.4093,0.3767,0.3789
CuTe/min/S,CuTe · Minimal · Sonnet 5,CuTe,Minimal,Sonnet 5,cute/level1-no-profile-sonnet5-minimal,83,83_conv_depthwise_2D_square_input_asymmetric_kernel,conv,sample19,False,8,1.4167,0.7763,0.787,0.787,0.7727,0.7692,1.3934,1.3934,1.405,1.4167,1.4167,1.405
CuTe/min/S,CuTe · Minimal · Sonnet 5,CuTe,Minimal,Sonnet 5,cute/level1-no-profile-sonnet5-minimal,88,88_MinGPTNewGelu,activation,sample19,False,2,8.9456,8.9153,8.8702,8.9456,8.9456,8.9304,8.9456,8.6656,8.623,8.6088,8.5948,8.6513
CuTe/min/S,CuTe · Minimal · Sonnet 5,CuTe,Minimal,Sonnet 5,cute/level1-no-profile-sonnet5-minimal,99,99_TripletMarginLoss,loss,sample19,False,1,4.1246,4.1124,4.1246,4.1124,4.1124,4.1124,4.1124,4.1124,4.1124,4.1124,4.1124,4.1124
CuTe/min/S,CuTe · Minimal · Sonnet 5,CuTe,Minimal,Sonnet 5,cute/level1-no-profile-sonnet5-minimal,102,102_ScaledDotProductAttention,attention,sample19,False,7,0.2607,0.0677,0.0705,0.0869,0.0864,0.0936,0.157,0.2299,0.2607,0.0948,0.0957,0.1032
CuTe/min/S,CuTe · Minimal · Sonnet 5,CuTe,Minimal,Sonnet 5,cute/level1-no-profile-sonnet5-minimal,103,103_Conv2D_SquareKernel11,conv,sample19,False,9,0.3537,0.2035,0.0823,0.2226,0.2857,0.3402,0.3526,0.3392,0.1877,0.1231,0.3537,0.3515
CuTe/min/S,CuTe · Minimal · Sonnet 5,CuTe,Minimal,Sonnet 5,cute/level1-no-profile-sonnet5-minimal,105,105_LayerNorm_BigMean,norm,new8,False,5,5.5248,1.361,2.722,1.316,1.2857,1.4801,5.5248,5.5248,5.4175,5.4175,5.4175,5.3654
CuTe/min/S,CuTe · Minimal · Sonnet 5,CuTe,Minimal,Sonnet 5,cute/level1-no-profile-sonnet5-minimal,107,107_Conv2D_SquareKernel3_bf16,conv,new8,False,8,2.1763,0.6994,0.6836,0.1377,0.1397,0.1402,1.1101,0.6836,2.1685,2.1763,1.8995,1.9869
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,1,1_Square_matrix_multiplication_,matmul,sample19,False,4,0.8194,0.4704,0.5439,0.5451,0.7937,0.8194,0.8013,0.8194,0.7095,0.6165,0.5325,0.6791
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,4,4_Matrix_vector_multiplication_,matmul,sample19,False,3,1.0033,0.9934,1.0011,1.0022,1.0033,1.0033,1.0033,1.0011,1.0011,1.0022,1.0,0.9989
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,6,6_Matmul_with_large_K_dimension_,matmul,new8,False,4,1.0592,0.3797,0.3634,0.8519,1.019,1.0592,1.0455,,,,,
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,9,9_Tall_skinny_matrix_multiplication_,matmul,sample19,False,7,1.177,1.0661,1.1247,1.1441,1.1319,0.935,0.9638,1.106,1.177,1.1176,0.7268,1.037
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,14,14_Matmul_for_upper_triangular_matrices,matmul,new8,False,5,3.6866,0.6648,1.0573,2.0168,2.0,2.459,3.6866,3.3946,3.2043,3.1579,3.2345,3.1746
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,21,21_Sigmoid,activation,sample19,False,1,0.9979,0.9894,0.9979,0.9957,0.9936,0.9852,0.9852,0.9915,0.9936,0.9936,0.9434,0.9453
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,22,22_Tanh,activation,sample19,False,0,0.9875,0.9875,0.9875,0.9855,0.9615,0.9635,0.9615,0.9654,0.9538,0.9814,0.9834,0.9814
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,33,33_BatchNorm,norm,sample19,False,1,1.0857,0.9441,1.0857,1.0857,1.0857,1.0857,1.0857,1.078,1.0857,1.0857,1.0857,1.0857
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,40,40_LayerNorm,norm,sample19,False,2,5.9979,5.985,5.8842,5.9979,4.3672,4.3672,4.3333,4.3333,4.3333,4.3333,4.3333,4.3333
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,49,49_Max_reduction_over_a_dimension,reduction,sample19,False,9,1.0835,0.8612,0.8538,0.8395,0.9336,0.9336,0.9336,0.9165,0.9336,1.0777,1.0835,0.9699
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,50,50_conv_standard_2D__square_input__square_kernel,conv,new8,False,8,0.7136,0.4188,0.4134,0.5558,0.4392,0.5044,0.5,0.4882,0.5142,0.7136,0.7049,0.5971
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,53,53_Min_reduction_over_a_dimension,reduction,sample19,False,4,1.0742,0.8687,0.9606,0.9794,1.0152,1.0742,1.0505,1.0081,1.0081,1.0081,0.9514,0.9606
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,54,54_conv_standard_3D__square_input__square_kernel,conv,sample19,False,0,0.662,0.662,0.6286,0.6272,0.637,0.6605,0.6456,0.6258,0.4086,0.4157,0.4225,0.4469
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,55,55_conv_standard_2D__asymmetric_input__square_kernel,conv,sample19,False,3,0.327,0.0356,0.1612,0.163,0.327,,,,,,,
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,58,58_conv_transposed_3D__asymmetric_input__asymmetric_kernel,conv,sample19,False,0,1.4387,1.4387,1.039,0.2813,0.3264,0.4272,0.8522,1.2605,0.8357,0.9314,0.7307,1.1591
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,59,59_conv_standard_3D__asymmetric_input__square_kernel,conv,sample19,False,8,2.0228,0.1929,0.1848,0.1837,0.1656,1.4408,1.4612,1.0472,1.4543,2.0228,1.7493,1.725
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,61,61_conv_transposed_3D__square_input__square_kernel,conv,new8,False,2,1.2044,0.6072,0.9083,1.2044,0.8583,0.9008,0.5343,0.9083,0.916,0.916,,
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,70,70_conv_transposed_3D__asymmetric_input__square_kernel,conv,new8,False,8,3.2689,0.838,0.9761,2.3814,1.7907,1.6902,2.0029,2.707,2.8996,3.2689,3.2689,3.2689
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,75,75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__,conv,new8,False,5,23.0172,8.0909,9.7091,8.9899,8.5852,10.7229,23.0172,19.7778,7.2162,12.1364,10.3089,11.7105
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,80,80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__,conv,sample19,False,9,0.6302,0.3861,0.4985,0.4876,0.5475,0.526,0.526,0.5431,0.5759,0.586,0.6302,0.5521
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,83,83_conv_depthwise_2D_square_input_asymmetric_kernel,conv,sample19,False,0,1.4444,1.4444,1.3967,1.4322,1.4322,1.4322,1.4322,1.4322,1.4322,1.4322,1.3967,1.4322
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,88,88_MinGPTNewGelu,activation,sample19,False,0,8.959,8.959,8.959,8.8235,8.8384,8.8235,8.8384,8.8832,8.6921,8.6777,8.7209,8.6921
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,99,99_TripletMarginLoss,loss,sample19,False,7,4.184,4.1471,4.1349,4.1593,4.1471,4.1471,4.1593,4.1471,4.184,4.184,4.184,
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,102,102_ScaledDotProductAttention,attention,sample19,False,10,0.6946,0.0193,0.4913,0.4063,0.4011,0.4345,0.4123,0.4087,0.4087,0.4708,0.4862,0.6946
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,105,105_LayerNorm_BigMean,norm,new8,False,0,4.8947,4.8947,4.8947,,,,,,,,,
CuTe/delay/K,CuTe · Delayed profiling · Kimi K3,CuTe,Delayed profiling,Kimi K3,cute/level1-profiled,107,107_Conv2D_SquareKernel3_bf16,conv,new8,False,8,2.5902,1.7454,1.2896,0.8414,1.7862,1.9677,2.0232,1.8209,2.0436,2.5902,1.6968,1.5906
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,1,1_Square_matrix_multiplication_,matmul,sample19,False,0,0.4823,0.4823,0.4617,,,,,,,,,
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,4,4_Matrix_vector_multiplication_,matmul,sample19,False,10,1.0312,0.9872,0.9861,0.9968,1.0165,1.0076,1.0054,1.0143,1.012,1.012,1.0187,1.0312
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,6,6_Matmul_with_large_K_dimension_,matmul,new8,False,8,0.8265,0.0183,0.5745,0.2924,0.332,0.5956,0.5848,0.798,0.798,0.8265,0.6353,0.6378
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,9,9_Tall_skinny_matrix_multiplication_,matmul,sample19,False,7,1.1106,0.4156,0.3367,0.4361,0.3477,0.35,0.4124,0.9017,1.1106,1.0619,1.0598,1.0
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,14,14_Matmul_for_upper_triangular_matrices,matmul,new8,False,1,0.6799,0.6685,0.6799,0.5543,0.1702,0.1739,0.16,0.1818,0.1805,0.3034,0.1429,0.2472
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,21,21_Sigmoid,activation,sample19,False,7,1.0146,0.9818,0.9798,0.9918,0.9878,1.0021,1.0,1.0083,1.0146,0.9759,0.9739,0.9779
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,22,22_Tanh,activation,sample19,False,2,1.0064,0.9979,1.0042,1.0064,1.0064,0.9673,0.9693,0.9654,0.9673,0.9713,0.9733,0.9713
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,33,33_BatchNorm,norm,sample19,False,5,1.0935,0.7308,0.7308,1.0857,1.0857,1.0857,1.0935,1.0935,1.0935,1.0935,1.0935,1.0935
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,40,40_LayerNorm,norm,sample19,False,8,5.4118,5.0642,4.0,3.9712,5.3077,5.3077,5.3077,5.3077,5.2571,5.4118,5.4118,5.4118
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,49,49_Max_reduction_over_a_dimension,reduction,sample19,False,7,1.1038,0.8696,0.8772,0.9804,0.9901,1.1013,1.1013,1.1013,1.1038,1.1038,0.3802,0.9804
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,50,50_conv_standard_2D__square_input__square_kernel,conv,new8,False,0,0.5283,0.5283,0.4602,0.3197,0.132,0.1452,0.124,0.132,0.1452,0.1431,0.1452,0.171
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,53,53_Min_reduction_over_a_dimension,reduction,sample19,False,4,0.8475,0.8403,0.8403,0.8403,0.8403,0.8475,0.8403,0.8403,0.8475,0.8475,0.8475,0.8403
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,54,54_conv_standard_3D__square_input__square_kernel,conv,sample19,False,6,1.0714,0.1383,0.5864,0.5975,0.546,0.5666,0.9694,1.0714,0.8851,0.8742,0.5816,0.6754
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,55,55_conv_standard_2D__asymmetric_input__square_kernel,conv,sample19,False,10,0.4177,0.1218,0.1153,0.1396,0.1327,0.145,0.2476,0.3852,0.4015,0.4078,0.4062,0.4177
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,58,58_conv_transposed_3D__asymmetric_input__asymmetric_kernel,conv,sample19,False,0,0.257,0.257,,,,,,,,,,
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,59,59_conv_standard_3D__asymmetric_input__square_kernel,conv,sample19,False,3,0.1794,0.1161,0.1608,0.1323,0.1794,,,,,,,
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,61,61_conv_transposed_3D__square_input__square_kernel,conv,new8,False,0,0.1896,0.1896,0.0865,0.1802,0.1787,0.1717,0.158,0.1397,0.1178,0.1275,0.1321,0.1191
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,70,70_conv_transposed_3D__asymmetric_input__square_kernel,conv,new8,False,4,1.8052,1.3928,1.2545,1.2345,1.6315,1.8052,1.0911,0.8698,0.4664,0.3582,0.1796,0.1759
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,75,75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__,conv,new8,False,9,4.6274,0.9113,0.9175,0.9271,0.957,0.9926,4.5641,3.8473,1.0389,1.0152,4.6274,3.864
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,80,80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__,conv,sample19,False,10,0.4757,0.1703,0.1682,0.182,0.1881,0.3398,0.3171,0.3721,0.3721,0.4111,0.4562,0.4757
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,83,83_conv_depthwise_2D_square_input_asymmetric_kernel,conv,sample19,False,0,1.4322,1.4322,1.3852,0.9185,1.4202,1.2803,0.9941,1.4322,1.4322,1.4202,,
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,88,88_MinGPTNewGelu,activation,sample19,False,0,8.9527,8.9527,8.9527,8.7748,8.8186,8.8333,8.8186,8.8186,8.8186,8.6885,8.7028,8.646
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,99,99_TripletMarginLoss,loss,sample19,False,0,4.1543,4.1543,4.1543,4.1543,4.1543,4.142,4.142,4.142,4.142,4.142,4.142,4.142
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,102,102_ScaledDotProductAttention,attention,sample19,False,10,0.2712,0.05,0.0521,0.0919,0.0895,0.1011,0.1097,0.1048,0.1248,0.2331,0.2686,0.2712
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,103,103_Conv2D_SquareKernel11,conv,sample19,False,7,0.764,0.5775,0.3808,0.2978,0.2786,0.1937,0.3917,0.5721,0.764,0.6165,0.6196,0.5136
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,105,105_LayerNorm_BigMean,norm,new8,False,1,4.456,0.6251,4.456,2.5434,2.4978,2.4978,2.509,2.4756,2.4978,2.4217,2.3305,2.246
CuTe/start/S,CuTe · Profiling from start · Sonnet 5,CuTe,Profiling from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5,107,107_Conv2D_SquareKernel3_bf16,conv,new8,False,8,2.6509,1.3269,2.0534,1.9775,1.3113,1.9743,1.7826,1.7852,1.7904,2.6509,0.459,0.7455
CuTe/minstart/S,CuTe · Minimal from start · Sonnet 5,CuTe,Minimal from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5-minimal,1,1_Square_matrix_multiplication_,matmul,sample19,False,3,0.6685,0.615,0.6649,0.5829,0.6685,0.6406,0.6212,0.6423,0.6212,0.4758,0.493,0.497
CuTe/minstart/S,CuTe · Minimal from start · Sonnet 5,CuTe,Minimal from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5-minimal,4,4_Matrix_vector_multiplication_,matmul,sample19,False,6,0.9945,0.9934,0.9923,0.989,0.9934,0.9868,0.9879,0.9945,0.9945,0.9934,0.9945,0.9923
CuTe/minstart/S,CuTe · Minimal from start · Sonnet 5,CuTe,Minimal from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5-minimal,6,6_Matmul_with_large_K_dimension_,matmul,new8,False,4,0.3894,0.0187,0.3183,0.2857,0.2736,0.3894,0.3885,0.3821,,,,
CuTe/minstart/S,CuTe · Minimal from start · Sonnet 5,CuTe,Minimal from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5-minimal,9,9_Tall_skinny_matrix_multiplication_,matmul,sample19,False,7,0.5135,0.4306,0.3898,0.414,0.4238,0.1935,0.1963,0.1963,0.5135,0.1956,0.5086,0.1956
CuTe/minstart/S,CuTe · Minimal from start · Sonnet 5,CuTe,Minimal from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5-minimal,14,14_Matmul_for_upper_triangular_matrices,matmul,new8,False,1,1.3559,1.3115,1.3559,1.106,0.2439,0.2934,0.2906,0.2721,0.273,0.2759,0.274,0.249
CuTe/minstart/S,CuTe · Minimal from start · Sonnet 5,CuTe,Minimal from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5-minimal,21,21_Sigmoid,activation,sample19,False,9,1.0043,0.9915,1.0021,1.0021,0.9771,0.9936,0.9936,0.9936,0.9915,0.9915,1.0043,1.0021
CuTe/minstart/S,CuTe · Minimal from start · Sonnet 5,CuTe,Minimal from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5-minimal,22,22_Tanh,activation,sample19,False,0,1.0021,1.0021,1.0021,1.0021,1.0021,0.969,0.971,0.967,0.965,0.967,0.969,0.967
CuTe/minstart/S,CuTe · Minimal from start · Sonnet 5,CuTe,Minimal from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5-minimal,33,33_BatchNorm,norm,sample19,False,5,1.0786,0.9805,1.0634,1.0709,1.0709,1.0709,1.0786,1.0786,1.0786,1.0786,1.0786,1.0786
CuTe/minstart/S,CuTe · Minimal from start · Sonnet 5,CuTe,Minimal from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5-minimal,40,40_LayerNorm,norm,sample19,False,8,5.9043,3.7248,5.8544,5.8917,5.8176,5.8421,5.873,5.8421,5.8544,5.9043,5.8606,5.8606
CuTe/minstart/S,CuTe · Minimal from start · Sonnet 5,CuTe,Minimal from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5-minimal,49,49_Max_reduction_over_a_dimension,reduction,sample19,False,0,0.867,0.867,0.8595,0.8521,0.8521,0.8521,0.8521,0.8595,0.8521,0.8449,0.8595,0.8595
CuTe/minstart/S,CuTe · Minimal from start · Sonnet 5,CuTe,Minimal from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5-minimal,50,50_conv_standard_2D__square_input__square_kernel,conv,new8,False,1,0.4974,0.4617,0.4974,0.3808,0.2258,0.3813,0.2896,0.34,0.1914,0.2604,0.2861,0.1302
CuTe/minstart/S,CuTe · Minimal from start · Sonnet 5,CuTe,Minimal from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5-minimal,53,53_Min_reduction_over_a_dimension,reduction,sample19,False,0,0.8603,0.8603,0.8317,0.8248,0.8248,0.8248,0.8114,0.8387,0.8387,0.8387,0.8387,0.8317
CuTe/minstart/S,CuTe · Minimal from start · Sonnet 5,CuTe,Minimal from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5-minimal,54,54_conv_standard_3D__square_input__square_kernel,conv,sample19,False,3,0.5466,0.1093,0.1116,0.1268,0.5466,0.4918,0.416,0.3203,0.1957,0.4631,0.3096,0.1957
CuTe/minstart/S,CuTe · Minimal from start · Sonnet 5,CuTe,Minimal from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5-minimal,55,55_conv_standard_2D__asymmetric_input__square_kernel,conv,sample19,False,5,0.1298,0.0241,0.0249,0.0413,0.0349,0.1123,0.1298,0.1124,0.1298,0.1123,0.1298,0.1123
CuTe/minstart/S,CuTe · Minimal from start · Sonnet 5,CuTe,Minimal from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5-minimal,58,58_conv_transposed_3D__asymmetric_input__asymmetric_kernel,conv,sample19,False,0,3.7524,3.7524,3.1369,3.1419,2.3397,3.152,2.8675,2.8717,3.0926,2.4381,1.6016,2.3068
CuTe/minstart/S,CuTe · Minimal from start · Sonnet 5,CuTe,Minimal from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5-minimal,59,59_conv_standard_3D__asymmetric_input__square_kernel,conv,sample19,False,9,0.3828,0.166,0.1733,0.1938,0.1902,0.1803,0.1783,0.2286,0.2006,0.3692,0.3828,0.3506
CuTe/minstart/S,CuTe · Minimal from start · Sonnet 5,CuTe,Minimal from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5-minimal,61,61_conv_transposed_3D__square_input__square_kernel,conv,new8,False,8,0.7849,0.5903,0.6,0.5023,0.3156,0.2741,0.3156,0.5011,0.4932,0.7849,0.7657,0.7374
CuTe/minstart/S,CuTe · Minimal from start · Sonnet 5,CuTe,Minimal from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5-minimal,70,70_conv_transposed_3D__asymmetric_input__square_kernel,conv,new8,False,7,2.2134,0.1463,2.1994,0.8157,1.3956,1.3314,0.2884,0.2087,2.2134,0.2623,0.1387,0.1209
CuTe/minstart/S,CuTe · Minimal from start · Sonnet 5,CuTe,Minimal from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5-minimal,75,75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__,conv,new8,False,1,7.2752,3.6676,7.2752,5.0377,4.8195,3.367,3.9035,3.069,3.8197,4.5486,6.0,7.2358
CuTe/minstart/S,CuTe · Minimal from start · Sonnet 5,CuTe,Minimal from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5-minimal,80,80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__,conv,sample19,False,6,0.4203,0.0818,0.0677,0.1153,0.1551,0.1635,0.2874,0.4203,0.415,0.3162,0.3192,0.0615
CuTe/minstart/S,CuTe · Minimal from start · Sonnet 5,CuTe,Minimal from start,Sonnet 5,cute/level1-profiled-from-start-sonnet5-minimal,83,83_conv_depthwise_2D_square_input_asymmetric_kernel,conv,sample19,False,1,1.4661,1.4538,1.4661,1.4538,1.4417,1.4417,1.418,1.4661,1.4417,1.4538,1.4298,1.418
